label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
DRAW,0.0,0.0,0.0,0.4426117,-0.12886804,-0.018090347,0.7557051,-0.38161087,-0.042070568,1.015752,-0.5410813,-0.104793966,1.2457141,-0.6950638,-0.15665552,0.5606557,-0.81152225,0.1386799,0.8664493,-1.025461,-0.05947249,1.1044203,-0.9474184,-0.24293844,1.2484896,-0.8232824,-0.33381087,0.49196097,-0.8698738,0.03597034,0.8112231,-1.1837741,-0.08704784,1.1431948,-1.2973359,-0.20163278,1.4301938,-1.3538457,-0.27246433,0.367258,-0.8680616,-0.11190773,0.63421315,-1.2088416,-0.23069972,0.9262768,-1.3775697,-0.3154528,1.188026,-1.4830537,-0.3592062,0.21135667,-0.8217475,-0.27353522,0.36001188,-1.1384152,-0.35155702,0.5007148,-1.3617913,-0.3763404,0.6463532,-1.5333956,-0.39102685
DRAW,0.0,0.0,0.0,0.4426117,-0.12886804,-0.018090347,0.7557051,-0.38161087,-0.042070568,1.015752,-0.5410813,-0.104793966,1.2457141,-0.6950638,-0.15665552,0.5606557,-0.81152225,0.1386799,0.8664493,-1.025461,-0.05947249,1.1044203,-0.9474184,-0.24293844,1.2484896,-0.8232824,-0.33381087,0.49196097,-0.8698738,0.03597034,0.8112231,-1.1837741,-0.08704784,1.1431948,-1.2973359,-0.20163278,1.4301938,-1.3538457,-0.27246433,0.367258,-0.8680616,-0.11190773,0.63421315,-1.2088416,-0.23069972,0.9262768,-1.3775697,-0.3154528,1.188026,-1.4830537,-0.3592062,0.21135667,-0.8217475,-0.27353522,0.36001188,-1.1384152,-0.35155702,0.5007148,-1.3617913,-0.3763404,0.6463532,-1.5333956,-0.39102685
DRAW,0.0,0.0,0.0,0.43317267,-0.12337057,-0.023293734,0.7562953,-0.3689504,-0.05232484,1.0262593,-0.52135426,-0.11750139,1.2572778,-0.6724686,-0.1713562,0.56983656,-0.8026696,0.122014806,0.8953776,-1.0013012,-0.08009373,1.1260207,-0.90487206,-0.26453114,1.2619374,-0.7681569,-0.35403416,0.50479126,-0.8629439,0.022662625,0.8342635,-1.1654562,-0.108627595,1.175011,-1.2621514,-0.22414003,1.4612445,-1.3031267,-0.29237652,0.37711978,-0.8624845,-0.120561324,0.64539194,-1.2017639,-0.24311163,0.94313,-1.3601646,-0.3292487,1.2091622,-1.4580611,-0.36963978,0.2211358,-0.8151854,-0.27722988,0.37222278,-1.1347802,-0.35831806,0.513757,-1.35943,-0.38493946,0.65881634,-1.5296159,-0.39932117
DRAW,0.0,0.0,0.0,0.43317267,-0.12337057,-0.023293734,0.7562953,-0.3689504,-0.05232484,1.0262593,-0.52135426,-0.11750139,1.2572778,-0.6724686,-0.1713562,0.56983656,-0.8026696,0.122014806,0.8953776,-1.0013012,-0.08009373,1.1260207,-0.90487206,-0.26453114,1.2619374,-0.7681569,-0.35403416,0.50479126,-0.8629439,0.022662625,0.8342635,-1.1654562,-0.108627595,1.175011,-1.2621514,-0.22414003,1.4612445,-1.3031267,-0.29237652,0.37711978,-0.8624845,-0.120561324,0.64539194,-1.2017639,-0.24311163,0.94313,-1.3601646,-0.3292487,1.2091622,-1.4580611,-0.36963978,0.2211358,-0.8151854,-0.27722988,0.37222278,-1.1347802,-0.35831806,0.513757,-1.35943,-0.38493946,0.65881634,-1.5296159,-0.39932117
DRAW,0.0,0.0,0.0,0.43317267,-0.12337057,-0.023293734,0.7562953,-0.3689504,-0.05232484,1.0262593,-0.52135426,-0.11750139,1.2572778,-0.6724686,-0.1713562,0.56983656,-0.8026696,0.122014806,0.8953776,-1.0013012,-0.08009373,1.1260207,-0.90487206,-0.26453114,1.2619374,-0.7681569,-0.35403416,0.50479126,-0.8629439,0.022662625,0.8342635,-1.1654562,-0.108627595,1.175011,-1.2621514,-0.22414003,1.4612445,-1.3031267,-0.29237652,0.37711978,-0.8624845,-0.120561324,0.64539194,-1.2017639,-0.24311163,0.94313,-1.3601646,-0.3292487,1.2091622,-1.4580611,-0.36963978,0.2211358,-0.8151854,-0.27722988,0.37222278,-1.1347802,-0.35831806,0.513757,-1.35943,-0.38493946,0.65881634,-1.5296159,-0.39932117
DRAW,0.0,0.0,0.0,0.41964185,-0.10687236,-0.03436198,0.77331024,-0.35271758,-0.06378798,1.0484372,-0.5064921,-0.12605721,1.2728789,-0.6568577,-0.17739135,0.61013734,-0.7766286,0.10699675,0.9208468,-0.97922426,-0.08861974,1.1516684,-0.8836589,-0.26517576,1.2909473,-0.7542571,-0.35508645,0.5350255,-0.84469426,0.015472383,0.8637775,-1.1391373,-0.11709651,1.1946994,-1.2152284,-0.22811797,1.4640439,-1.2378287,-0.29069096,0.39915535,-0.8570174,-0.119526535,0.67210305,-1.1997558,-0.24421684,0.97389823,-1.3520241,-0.3265337,1.2434838,-1.4466319,-0.36571777,0.22924723,-0.8231952,-0.26821327,0.37865806,-1.140892,-0.34992266,0.5291197,-1.3557788,-0.3790829,0.6818307,-1.5194955,-0.39366296
DRAW,0.0,0.0,0.0,0.41964185,-0.10687236,-0.03436198,0.77331024,-0.35271758,-0.06378798,1.0484372,-0.5064921,-0.12605721,1.2728789,-0.6568577,-0.17739135,0.61013734,-0.7766286,0.10699675,0.9208468,-0.97922426,-0.08861974,1.1516684,-0.8836589,-0.26517576,1.2909473,-0.7542571,-0.35508645,0.5350255,-0.84469426,0.015472383,0.8637775,-1.1391373,-0.11709651,1.1946994,-1.2152284,-0.22811797,1.4640439,-1.2378287,-0.29069096,0.39915535,-0.8570174,-0.119526535,0.67210305,-1.1997558,-0.24421684,0.97389823,-1.3520241,-0.3265337,1.2434838,-1.4466319,-0.36571777,0.22924723,-0.8231952,-0.26821327,0.37865806,-1.140892,-0.34992266,0.5291197,-1.3557788,-0.3790829,0.6818307,-1.5194955,-0.39366296
DRAW,0.0,0.0,0.0,0.41964185,-0.10687236,-0.03436198,0.77331024,-0.35271758,-0.06378798,1.0484372,-0.5064921,-0.12605721,1.2728789,-0.6568577,-0.17739135,0.61013734,-0.7766286,0.10699675,0.9208468,-0.97922426,-0.08861974,1.1516684,-0.8836589,-0.26517576,1.2909473,-0.7542571,-0.35508645,0.5350255,-0.84469426,0.015472383,0.8637775,-1.1391373,-0.11709651,1.1946994,-1.2152284,-0.22811797,1.4640439,-1.2378287,-0.29069096,0.39915535,-0.8570174,-0.119526535,0.67210305,-1.1997558,-0.24421684,0.97389823,-1.3520241,-0.3265337,1.2434838,-1.4466319,-0.36571777,0.22924723,-0.8231952,-0.26821327,0.37865806,-1.140892,-0.34992266,0.5291197,-1.3557788,-0.3790829,0.6818307,-1.5194955,-0.39366296
DRAW,0.0,0.0,0.0,0.4125152,-0.10742201,-0.051238712,0.76904356,-0.32511115,-0.092888884,1.0578053,-0.46496987,-0.16495271,1.2859123,-0.6230003,-0.22353262,0.6078224,-0.763167,0.10862007,0.9474546,-0.9470836,-0.09521111,1.165666,-0.8472406,-0.27686882,1.2798821,-0.7013847,-0.36346525,0.54090905,-0.8407378,0.02402751,0.8949422,-1.1272261,-0.10442509,1.2263564,-1.2032169,-0.21679069,1.4910469,-1.2216645,-0.27851686,0.40542975,-0.8645916,-0.10749642,0.71550995,-1.1959429,-0.22742797,1.0222335,-1.3374234,-0.30743226,1.2866304,-1.4197248,-0.34488747,0.23465061,-0.8404959,-0.25484517,0.38981423,-1.1544815,-0.32960573,0.5470694,-1.3600903,-0.34968174,0.7068447,-1.5155594,-0.3568731
DRAW,0.0,0.0,0.0,0.4125152,-0.10742201,-0.051238712,0.76904356,-0.32511115,-0.092888884,1.0578053,-0.46496987,-0.16495271,1.2859123,-0.6230003,-0.22353262,0.6078224,-0.763167,0.10862007,0.9474546,-0.9470836,-0.09521111,1.165666,-0.8472406,-0.27686882,1.2798821,-0.7013847,-0.36346525,0.54090905,-0.8407378,0.02402751,0.8949422,-1.1272261,-0.10442509,1.2263564,-1.2032169,-0.21679069,1.4910469,-1.2216645,-0.27851686,0.40542975,-0.8645916,-0.10749642,0.71550995,-1.1959429,-0.22742797,1.0222335,-1.3374234,-0.30743226,1.2866304,-1.4197248,-0.34488747,0.23465061,-0.8404959,-0.25484517,0.38981423,-1.1544815,-0.32960573,0.5470694,-1.3600903,-0.34968174,0.7068447,-1.5155594,-0.3568731
DRAW,0.0,0.0,0.0,0.42117432,-0.09673218,-0.04511255,0.78123385,-0.3145574,-0.07816493,1.0752932,-0.45175147,-0.14366668,1.2930946,-0.60008156,-0.19688217,0.6261553,-0.749476,0.117435835,0.95964164,-0.92870224,-0.07876795,1.1767712,-0.8313526,-0.257183,1.3038172,-0.69799477,-0.34733272,0.55883896,-0.8287204,0.030357692,0.8972729,-1.1119215,-0.086682424,1.2119298,-1.2057339,-0.19462089,1.4745122,-1.2544078,-0.2621578,0.42261946,-0.8548014,-0.104018904,0.72764605,-1.1763339,-0.22281152,1.0243075,-1.3210121,-0.3033131,1.2888373,-1.4132502,-0.3461267,0.2457754,-0.83527184,-0.25326344,0.4029134,-1.1357745,-0.33587554,0.55119145,-1.3413051,-0.36301094,0.7121914,-1.4994496,-0.37838763
DRAW,0.0,0.0,0.0,0.42117432,-0.09673218,-0.04511255,0.78123385,-0.3145574,-0.07816493,1.0752932,-0.45175147,-0.14366668,1.2930946,-0.60008156,-0.19688217,0.6261553,-0.749476,0.117435835,0.95964164,-0.92870224,-0.07876795,1.1767712,-0.8313526,-0.257183,1.3038172,-0.69799477,-0.34733272,0.55883896,-0.8287204,0.030357692,0.8972729,-1.1119215,-0.086682424,1.2119298,-1.2057339,-0.19462089,1.4745122,-1.2544078,-0.2621578,0.42261946,-0.8548014,-0.104018904,0.72764605,-1.1763339,-0.22281152,1.0243075,-1.3210121,-0.3033131,1.2888373,-1.4132502,-0.3461267,0.2457754,-0.83527184,-0.25326344,0.4029134,-1.1357745,-0.33587554,0.55119145,-1.3413051,-0.36301094,0.7121914,-1.4994496,-0.37838763
DRAW,0.0,0.0,0.0,0.42043224,-0.08908779,-0.046836045,0.78602356,-0.29937035,-0.08033295,1.0835133,-0.43279293,-0.14620893,1.2913904,-0.58211297,-0.19732991,0.62944937,-0.74230677,0.12079749,0.9669665,-0.91192615,-0.081599794,1.1804577,-0.80978364,-0.26335493,1.2925152,-0.66081804,-0.34786102,0.5610297,-0.8270136,0.035974704,0.9109363,-1.0955069,-0.08927538,1.2424469,-1.1742582,-0.19718088,1.5147848,-1.1911966,-0.25500867,0.41805956,-0.8604483,-0.09672743,0.7324694,-1.1749728,-0.21655615,1.0363545,-1.3100021,-0.29182172,1.3027188,-1.3821226,-0.3231203,0.23893115,-0.8426535,-0.24547008,0.40427288,-1.146135,-0.32043755,0.55743784,-1.351063,-0.33772627,0.72094613,-1.5025733,-0.34160134
DRAW,0.0,0.0,0.0,0.42043224,-0.08908779,-0.046836045,0.78602356,-0.29937035,-0.08033295,1.0835133,-0.43279293,-0.14620893,1.2913904,-0.58211297,-0.19732991,0.62944937,-0.74230677,0.12079749,0.9669665,-0.91192615,-0.081599794,1.1804577,-0.80978364,-0.26335493,1.2925152,-0.66081804,-0.34786102,0.5610297,-0.8270136,0.035974704,0.9109363,-1.0955069,-0.08927538,1.2424469,-1.1742582,-0.19718088,1.5147848,-1.1911966,-0.25500867,0.41805956,-0.8604483,-0.09672743,0.7324694,-1.1749728,-0.21655615,1.0363545,-1.3100021,-0.29182172,1.3027188,-1.3821226,-0.3231203,0.23893115,-0.8426535,-0.24547008,0.40427288,-1.146135,-0.32043755,0.55743784,-1.351063,-0.33772627,0.72094613,-1.5025733,-0.34160134
DRAW,0.0,0.0,0.0,0.42043224,-0.08908779,-0.046836045,0.78602356,-0.29937035,-0.08033295,1.0835133,-0.43279293,-0.14620893,1.2913904,-0.58211297,-0.19732991,0.62944937,-0.74230677,0.12079749,0.9669665,-0.91192615,-0.081599794,1.1804577,-0.80978364,-0.26335493,1.2925152,-0.66081804,-0.34786102,0.5610297,-0.8270136,0.035974704,0.9109363,-1.0955069,-0.08927538,1.2424469,-1.1742582,-0.19718088,1.5147848,-1.1911966,-0.25500867,0.41805956,-0.8604483,-0.09672743,0.7324694,-1.1749728,-0.21655615,1.0363545,-1.3100021,-0.29182172,1.3027188,-1.3821226,-0.3231203,0.23893115,-0.8426535,-0.24547008,0.40427288,-1.146135,-0.32043755,0.55743784,-1.351063,-0.33772627,0.72094613,-1.5025733,-0.34160134
DRAW,0.0,0.0,0.0,0.42405733,-0.086723395,-0.072655275,0.80238545,-0.28592435,-0.12091645,1.1169534,-0.4185235,-0.19756211,1.325917,-0.58342296,-0.25689098,0.641447,-0.738102,0.10021157,0.98788905,-0.918548,-0.1078912,1.1917847,-0.8219446,-0.2951385,1.3056225,-0.6790977,-0.3845836,0.56167877,-0.8269754,0.025071718,0.8981704,-1.1024519,-0.10269616,1.2006866,-1.1959363,-0.21789053,1.4633565,-1.2393094,-0.28595307,0.41340527,-0.86152905,-0.10028687,0.72402436,-1.1709399,-0.22617246,1.016177,-1.3135546,-0.31230474,1.2865864,-1.4025062,-0.35326272,0.22851788,-0.84597206,-0.24348928,0.39949912,-1.1495334,-0.32073724,0.5461685,-1.3551474,-0.34151745,0.7060043,-1.5077529,-0.3511546
DRAW,0.0,0.0,0.0,0.42405733,-0.086723395,-0.072655275,0.80238545,-0.28592435,-0.12091645,1.1169534,-0.4185235,-0.19756211,1.325917,-0.58342296,-0.25689098,0.641447,-0.738102,0.10021157,0.98788905,-0.918548,-0.1078912,1.1917847,-0.8219446,-0.2951385,1.3056225,-0.6790977,-0.3845836,0.56167877,-0.8269754,0.025071718,0.8981704,-1.1024519,-0.10269616,1.2006866,-1.1959363,-0.21789053,1.4633565,-1.2393094,-0.28595307,0.41340527,-0.86152905,-0.10028687,0.72402436,-1.1709399,-0.22617246,1.016177,-1.3135546,-0.31230474,1.2865864,-1.4025062,-0.35326272,0.22851788,-0.84597206,-0.24348928,0.39949912,-1.1495334,-0.32073724,0.5461685,-1.3551474,-0.34151745,0.7060043,-1.5077529,-0.3511546
DRAW,0.0,0.0,0.0,0.42405733,-0.086723395,-0.072655275,0.80238545,-0.28592435,-0.12091645,1.1169534,-0.4185235,-0.19756211,1.325917,-0.58342296,-0.25689098,0.641447,-0.738102,0.10021157,0.98788905,-0.918548,-0.1078912,1.1917847,-0.8219446,-0.2951385,1.3056225,-0.6790977,-0.3845836,0.56167877,-0.8269754,0.025071718,0.8981704,-1.1024519,-0.10269616,1.2006866,-1.1959363,-0.21789053,1.4633565,-1.2393094,-0.28595307,0.41340527,-0.86152905,-0.10028687,0.72402436,-1.1709399,-0.22617246,1.016177,-1.3135546,-0.31230474,1.2865864,-1.4025062,-0.35326272,0.22851788,-0.84597206,-0.24348928,0.39949912,-1.1495334,-0.32073724,0.5461685,-1.3551474,-0.34151745,0.7060043,-1.5077529,-0.3511546
DRAW,0.0,0.0,0.0,0.41870305,-0.079393804,-0.07112388,0.78784245,-0.2838918,-0.11665068,1.0923829,-0.4240173,-0.19171546,1.281862,-0.6074727,-0.25056624,0.62603337,-0.7488134,0.11259719,0.96503264,-0.9259565,-0.088651516,1.1620404,-0.82676965,-0.2702332,1.2631236,-0.68226373,-0.3564076,0.54244566,-0.8391554,0.039634205,0.87454134,-1.0991313,-0.092780076,1.1668936,-1.1696613,-0.20853,1.4144467,-1.1909403,-0.26963273,0.39171544,-0.880597,-0.083171785,0.69986624,-1.1931336,-0.21108219,0.98377305,-1.32974,-0.2933532,1.2492948,-1.4115837,-0.32848352,0.19875829,-0.87020606,-0.22324269,0.36057177,-1.1713259,-0.30266124,0.49661982,-1.384176,-0.3236794,0.648227,-1.5415756,-0.32968453
DRAW,0.0,0.0,0.0,0.43431976,-0.08991197,-0.058432385,0.79850894,-0.29304793,-0.093506895,1.0855397,-0.44203642,-0.15928572,1.2984499,-0.6223359,-0.21097445,0.6215649,-0.74416715,0.13283856,0.9528134,-0.91901445,-0.070638776,1.1649809,-0.8359381,-0.25588188,1.2839851,-0.70043015,-0.34328556,0.5393572,-0.8400734,0.058055647,0.8853866,-1.1138101,-0.068529025,1.1994044,-1.1842334,-0.17691715,1.4649111,-1.1934711,-0.23282538,0.38339224,-0.88382137,-0.066909045,0.68221873,-1.199278,-0.18852074,0.9694515,-1.3401806,-0.2664306,1.2385052,-1.4188685,-0.29596704,0.1868839,-0.875555,-0.20856331,0.34397757,-1.1831926,-0.28406203,0.48214477,-1.393824,-0.30259764,0.6361185,-1.5503223,-0.30621433
DRAW,0.0,0.0,0.0,0.43431976,-0.08991197,-0.058432385,0.79850894,-0.29304793,-0.093506895,1.0855397,-0.44203642,-0.15928572,1.2984499,-0.6223359,-0.21097445,0.6215649,-0.74416715,0.13283856,0.9528134,-0.91901445,-0.070638776,1.1649809,-0.8359381,-0.25588188,1.2839851,-0.70043015,-0.34328556,0.5393572,-0.8400734,0.058055647,0.8853866,-1.1138101,-0.068529025,1.1994044,-1.1842334,-0.17691715,1.4649111,-1.1934711,-0.23282538,0.38339224,-0.88382137,-0.066909045,0.68221873,-1.199278,-0.18852074,0.9694515,-1.3401806,-0.2664306,1.2385052,-1.4188685,-0.29596704,0.1868839,-0.875555,-0.20856331,0.34397757,-1.1831926,-0.28406203,0.48214477,-1.393824,-0.30259764,0.6361185,-1.5503223,-0.30621433
DRAW,0.0,0.0,0.0,0.43431976,-0.08991197,-0.058432385,0.79850894,-0.29304793,-0.093506895,1.0855397,-0.44203642,-0.15928572,1.2984499,-0.6223359,-0.21097445,0.6215649,-0.74416715,0.13283856,0.9528134,-0.91901445,-0.070638776,1.1649809,-0.8359381,-0.25588188,1.2839851,-0.70043015,-0.34328556,0.5393572,-0.8400734,0.058055647,0.8853866,-1.1138101,-0.068529025,1.1994044,-1.1842334,-0.17691715,1.4649111,-1.1934711,-0.23282538,0.38339224,-0.88382137,-0.066909045,0.68221873,-1.199278,-0.18852074,0.9694515,-1.3401806,-0.2664306,1.2385052,-1.4188685,-0.29596704,0.1868839,-0.875555,-0.20856331,0.34397757,-1.1831926,-0.28406203,0.48214477,-1.393824,-0.30259764,0.6361185,-1.5503223,-0.30621433
DRAW,0.0,0.0,0.0,0.43431976,-0.08991197,-0.058432385,0.79850894,-0.29304793,-0.093506895,1.0855397,-0.44203642,-0.15928572,1.2984499,-0.6223359,-0.21097445,0.6215649,-0.74416715,0.13283856,0.9528134,-0.91901445,-0.070638776,1.1649809,-0.8359381,-0.25588188,1.2839851,-0.70043015,-0.34328556,0.5393572,-0.8400734,0.058055647,0.8853866,-1.1138101,-0.068529025,1.1994044,-1.1842334,-0.17691715,1.4649111,-1.1934711,-0.23282538,0.38339224,-0.88382137,-0.066909045,0.68221873,-1.199278,-0.18852074,0.9694515,-1.3401806,-0.2664306,1.2385052,-1.4188685,-0.29596704,0.1868839,-0.875555,-0.20856331,0.34397757,-1.1831926,-0.28406203,0.48214477,-1.393824,-0.30259764,0.6361185,-1.5503223,-0.30621433
DRAW,0.0,0.0,0.0,0.43906382,-0.08175903,-0.056067802,0.8088929,-0.2963539,-0.08753329,1.0908569,-0.44731143,-0.1490391,1.3174543,-0.6115142,-0.19411838,0.6311737,-0.74078107,0.13148743,0.95450336,-0.9304395,-0.059968174,1.1724926,-0.8500208,-0.23522227,1.2930466,-0.72448623,-0.31713,0.54719716,-0.83503973,0.05730542,0.8747399,-1.1139917,-0.06184335,1.1964552,-1.1847667,-0.16216534,1.4604626,-1.195952,-0.21467033,0.39899123,-0.879585,-0.06578122,0.6864843,-1.1910431,-0.17491654,0.97736895,-1.3308762,-0.24542323,1.2393156,-1.4112794,-0.27452597,0.20975526,-0.8741613,-0.20596948,0.35952327,-1.181058,-0.27032557,0.4910048,-1.3881185,-0.28487694,0.63214695,-1.5447701,-0.28787723
DRAW,0.0,0.0,0.0,0.43906382,-0.08175903,-0.056067802,0.8088929,-0.2963539,-0.08753329,1.0908569,-0.44731143,-0.1490391,1.3174543,-0.6115142,-0.19411838,0.6311737,-0.74078107,0.13148743,0.95450336,-0.9304395,-0.059968174,1.1724926,-0.8500208,-0.23522227,1.2930466,-0.72448623,-0.31713,0.54719716,-0.83503973,0.05730542,0.8747399,-1.1139917,-0.06184335,1.1964552,-1.1847667,-0.16216534,1.4604626,-1.195952,-0.21467033,0.39899123,-0.879585,-0.06578122,0.6864843,-1.1910431,-0.17491654,0.97736895,-1.3308762,-0.24542323,1.2393156,-1.4112794,-0.27452597,0.20975526,-0.8741613,-0.20596948,0.35952327,-1.181058,-0.27032557,0.4910048,-1.3881185,-0.28487694,0.63214695,-1.5447701,-0.28787723
DRAW,0.0,0.0,0.0,0.4383984,-0.093007356,-0.056957964,0.8010119,-0.30570075,-0.090647675,1.0882453,-0.4600776,-0.1568902,1.322447,-0.64584184,-0.2046394,0.5989928,-0.7574183,0.14711298,0.92683494,-0.9479776,-0.04816605,1.1450676,-0.871951,-0.22813503,1.2682054,-0.7488103,-0.31074873,0.51578957,-0.8539284,0.06904684,0.84121895,-1.1359084,-0.053698897,1.1605076,-1.216394,-0.16052824,1.4248114,-1.2384317,-0.21858521,0.3700833,-0.9003803,-0.060861275,0.659466,-1.210004,-0.17250344,0.9546954,-1.3533926,-0.24859898,1.2195401,-1.4397063,-0.2840698,0.18353823,-0.8986071,-0.2085806,0.32803944,-1.2058772,-0.2751263,0.46051386,-1.4160572,-0.29437757,0.6057432,-1.5775453,-0.30362424
DRAW,0.0,0.0,0.0,0.4383984,-0.093007356,-0.056957964,0.8010119,-0.30570075,-0.090647675,1.0882453,-0.4600776,-0.1568902,1.322447,-0.64584184,-0.2046394,0.5989928,-0.7574183,0.14711298,0.92683494,-0.9479776,-0.04816605,1.1450676,-0.871951,-0.22813503,1.2682054,-0.7488103,-0.31074873,0.51578957,-0.8539284,0.06904684,0.84121895,-1.1359084,-0.053698897,1.1605076,-1.216394,-0.16052824,1.4248114,-1.2384317,-0.21858521,0.3700833,-0.9003803,-0.060861275,0.659466,-1.210004,-0.17250344,0.9546954,-1.3533926,-0.24859898,1.2195401,-1.4397063,-0.2840698,0.18353823,-0.8986071,-0.2085806,0.32803944,-1.2058772,-0.2751263,0.46051386,-1.4160572,-0.29437757,0.6057432,-1.5775453,-0.30362424
DRAW,0.0,0.0,0.0,0.43617955,-0.103676945,-0.062258653,0.787151,-0.32760438,-0.10100758,1.0712434,-0.48776883,-0.17153676,1.299053,-0.679631,-0.22391674,0.5626179,-0.7785733,0.14182413,0.8878731,-0.97729325,-0.062143784,1.1126713,-0.8932737,-0.2482688,1.2402703,-0.76850814,-0.33357772,0.48513174,-0.8720944,0.06401997,0.8107257,-1.1616559,-0.06153115,1.1338184,-1.2484115,-0.16816728,1.398699,-1.276958,-0.22514199,0.33819968,-0.91558945,-0.06685338,0.6261175,-1.2338468,-0.18210463,0.91357994,-1.3852376,-0.25730512,1.1696051,-1.4801316,-0.2900809,0.15158159,-0.9103763,-0.21671829,0.29040805,-1.2269709,-0.28517985,0.42141488,-1.4419444,-0.3023335,0.5597112,-1.6077958,-0.3073877
DRAW,0.0,0.0,0.0,0.43617955,-0.103676945,-0.062258653,0.787151,-0.32760438,-0.10100758,1.0712434,-0.48776883,-0.17153676,1.299053,-0.679631,-0.22391674,0.5626179,-0.7785733,0.14182413,0.8878731,-0.97729325,-0.062143784,1.1126713,-0.8932737,-0.2482688,1.2402703,-0.76850814,-0.33357772,0.48513174,-0.8720944,0.06401997,0.8107257,-1.1616559,-0.06153115,1.1338184,-1.2484115,-0.16816728,1.398699,-1.276958,-0.22514199,0.33819968,-0.91558945,-0.06685338,0.6261175,-1.2338468,-0.18210463,0.91357994,-1.3852376,-0.25730512,1.1696051,-1.4801316,-0.2900809,0.15158159,-0.9103763,-0.21671829,0.29040805,-1.2269709,-0.28517985,0.42141488,-1.4419444,-0.3023335,0.5597112,-1.6077958,-0.3073877
DRAW,0.0,0.0,0.0,0.437801,-0.11583313,-0.048230357,0.7739126,-0.3508797,-0.07846603,1.0438485,-0.51729584,-0.1452703,1.2655928,-0.7128776,-0.19492942,0.5347951,-0.7924346,0.16604525,0.846775,-0.99883264,-0.03795872,1.077718,-0.92093366,-0.22736616,1.2197533,-0.7973782,-0.31540874,0.45234516,-0.8881416,0.0811691,0.76318264,-1.1885811,-0.036259647,1.0862237,-1.2818861,-0.14249,1.3536239,-1.3141464,-0.20218906,0.3027851,-0.9331213,-0.056996,0.56884956,-1.2552737,-0.16434619,0.8523275,-1.4171443,-0.24034086,1.1038859,-1.5223204,-0.27663913,0.1156831,-0.92873305,-0.21346469,0.23710124,-1.2519196,-0.2755579,0.36266962,-1.4689331,-0.29069507,0.4997267,-1.6383866,-0.29733685
DRAW,0.0,0.0,0.0,0.437801,-0.11583313,-0.048230357,0.7739126,-0.3508797,-0.07846603,1.0438485,-0.51729584,-0.1452703,1.2655928,-0.7128776,-0.19492942,0.5347951,-0.7924346,0.16604525,0.846775,-0.99883264,-0.03795872,1.077718,-0.92093366,-0.22736616,1.2197533,-0.7973782,-0.31540874,0.45234516,-0.8881416,0.0811691,0.76318264,-1.1885811,-0.036259647,1.0862237,-1.2818861,-0.14249,1.3536239,-1.3141464,-0.20218906,0.3027851,-0.9331213,-0.056996,0.56884956,-1.2552737,-0.16434619,0.8523275,-1.4171443,-0.24034086,1.1038859,-1.5223204,-0.27663913,0.1156831,-0.92873305,-0.21346469,0.23710124,-1.2519196,-0.2755579,0.36266962,-1.4689331,-0.29069507,0.4997267,-1.6383866,-0.29733685
DRAW,0.0,0.0,0.0,0.437801,-0.11583313,-0.048230357,0.7739126,-0.3508797,-0.07846603,1.0438485,-0.51729584,-0.1452703,1.2655928,-0.7128776,-0.19492942,0.5347951,-0.7924346,0.16604525,0.846775,-0.99883264,-0.03795872,1.077718,-0.92093366,-0.22736616,1.2197533,-0.7973782,-0.31540874,0.45234516,-0.8881416,0.0811691,0.76318264,-1.1885811,-0.036259647,1.0862237,-1.2818861,-0.14249,1.3536239,-1.3141464,-0.20218906,0.3027851,-0.9331213,-0.056996,0.56884956,-1.2552737,-0.16434619,0.8523275,-1.4171443,-0.24034086,1.1038859,-1.5223204,-0.27663913,0.1156831,-0.92873305,-0.21346469,0.23710124,-1.2519196,-0.2755579,0.36266962,-1.4689331,-0.29069507,0.4997267,-1.6383866,-0.29733685
DRAW,0.0,0.0,0.0,0.43574932,-0.13132377,-0.043217562,0.7634104,-0.3720452,-0.06967335,1.016577,-0.54576045,-0.13231757,1.2153951,-0.7544728,-0.17889524,0.49270833,-0.8142583,0.16375557,0.7955518,-1.0263087,-0.034566324,1.0368657,-0.95560837,-0.21720783,1.1866248,-0.8408807,-0.30232984,0.40651986,-0.91040355,0.07685697,0.7043043,-1.2140982,-0.032403518,1.0295992,-1.3185561,-0.13123617,1.2991956,-1.3598496,-0.18770094,0.25322023,-0.9501402,-0.06256698,0.49817678,-1.2812829,-0.1631376,0.7799352,-1.450954,-0.23172955,1.0308678,-1.560789,-0.26463515,0.06936467,-0.9390674,-0.22045206,0.17025658,-1.2669969,-0.27884793,0.293427,-1.4869865,-0.289044,0.43071273,-1.6547456,-0.2913613
